epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,283.409,0.34439,0.38104,0.86528,0.99805,1,0.995,0.98026,0.24575,0.30826,0.79039,0.000559964,0.000559964,0.000559964
45,289.662,0.34661,0.37151,0.84829,0.99759,1,0.995,0.96218,0.32831,0.32249,0.80075,0.000539754,0.000539754,0.000539754
46,295.807,0.34595,0.36434,0.84349,0.99772,1,0.995,0.97916,0.23863,0.29819,0.78568,0.000519544,0.000519544,0.000519544
47,301.881,0.34856,0.35641,0.84662,0.99781,1,0.995,0.98059,0.21698,0.28771,0.78523,0.000499333,0.000499333,0.000499333
48,319.914,0.34765,0.35551,0.84681,0.9982,1,0.995,0.96788,0.28425,0.30505,0.79835,0.000479123,0.000479123,0.000479123
49,343.677,0.33931,0.3604,0.85854,0.99841,1,0.995,0.97968,0.23467,0.28469,0.78606,0.000458913,0.000458913,0.000458913
50,368.424,0.33306,0.35097,0.85211,0.99852,1,0.995,0.97462,0.24096,0.28423,0.78573,0.000438703,0.000438703,0.000438703
51,393.079,0.30955,0.33803,0.82769,0.99813,1,0.995,0.96847,0.2696,0.29611,0.79127,0.000418493,0.000418493,0.000418493
52,417.468,0.35082,0.34988,0.84648,0.99842,1,0.995,0.98215,0.2218,0.27406,0.78241,0.000398283,0.000398283,0.000398283
53,441.23,0.33237,0.33552,0.83846,0.99833,1,0.995,0.98085,0.22377,0.27467,0.78391,0.000378073,0.000378073,0.000378073
54,465.928,0.33467,0.35018,0.84129,0.99836,1,0.995,0.97257,0.26548,0.28352,0.791,0.000357862,0.000357862,0.000357862
55,485.656,0.31847,0.33486,0.85307,0.99783,1,0.995,0.97453,0.25295,0.28637,0.78664,0.000337652,0.000337652,0.000337652
56,505.786,0.33229,0.33738,0.83561,0.998,1,0.995,0.98132,0.20978,0.26952,0.78101,0.000317442,0.000317442,0.000317442
57,530.106,0.3273,0.34401,0.83447,0.99817,1,0.995,0.98636,0.20151,0.26515,0.7804,0.000297232,0.000297232,0.000297232
58,554.237,0.31983,0.33657,0.84691,0.99816,1,0.995,0.98623,0.19882,0.26625,0.78029,0.000277022,0.000277022,0.000277022
