epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,275.136,0.34134,0.38106,0.86477,0.99776,1,0.995,0.97171,0.25738,0.29387,0.79374,0.000559964,0.000559964,0.000559964
45,281.186,0.3451,0.36452,0.84956,0.99737,1,0.995,0.94186,0.36049,0.33146,0.81016,0.000539754,0.000539754,0.000539754
46,287.261,0.33934,0.35997,0.84423,0.99749,1,0.995,0.9797,0.22599,0.28796,0.78484,0.000519544,0.000519544,0.000519544
47,293.354,0.34687,0.36238,0.84324,0.99766,1,0.995,0.98028,0.21772,0.29542,0.78553,0.000499333,0.000499333,0.000499333
48,300.141,0.3393,0.35576,0.84662,0.99815,1,0.995,0.96562,0.31782,0.31334,0.80186,0.000479123,0.000479123,0.000479123
49,306.36,0.34285,0.36119,0.85908,0.99804,1,0.995,0.98351,0.2471,0.29555,0.78838,0.000458913,0.000458913,0.000458913
50,312.819,0.33541,0.35402,0.85324,0.99834,1,0.995,0.98334,0.23585,0.2933,0.78636,0.000438703,0.000438703,0.000438703
51,319.428,0.305,0.33833,0.82598,0.99868,1,0.995,0.96513,0.30027,0.30553,0.79772,0.000418493,0.000418493,0.000418493
52,325.728,0.35425,0.35149,0.84738,0.99806,1,0.995,0.98191,0.24011,0.27813,0.78362,0.000398283,0.000398283,0.000398283
53,331.903,0.33079,0.33692,0.83952,0.99813,1,0.995,0.98304,0.19098,0.25856,0.77886,0.000378073,0.000378073,0.000378073
54,338.045,0.33977,0.3502,0.84381,0.99843,1,0.995,0.97474,0.27617,0.28646,0.79349,0.000357862,0.000357862,0.000357862
55,344.171,0.31763,0.33882,0.85314,0.99826,1,0.995,0.97835,0.25867,0.28166,0.78925,0.000337652,0.000337652,0.000337652
56,350.238,0.33056,0.34111,0.83747,0.99828,1,0.995,0.98375,0.20331,0.27043,0.7787,0.000317442,0.000317442,0.000317442
57,356.381,0.32367,0.3382,0.83594,0.99835,1,0.995,0.98608,0.19763,0.26731,0.7804,0.000297232,0.000297232,0.000297232
58,362.534,0.31963,0.33659,0.8453,0.9983,1,0.995,0.9836,0.21932,0.27797,0.78293,0.000277022,0.000277022,0.000277022
59,368.689,0.31052,0.33237,0.83846,0.99824,1,0.995,0.98124,0.23893,0.27811,0.78638,0.000256812,0.000256812,0.000256812
60,374.876,0.296,0.32188,0.85185,0.99833,1,0.995,0.98274,0.21323,0.26579,0.78214,0.000236602,0.000236602,0.000236602
61,381.032,0.23709,0.2902,0.80464,0.9981,1,0.995,0.98535,0.19956,0.27271,0.78152,0.000216391,0.000216391,0.000216391
62,387.048,0.24303,0.30133,0.80254,0.9984,1,0.995,0.9841,0.20256,0.27757,0.77981,0.000196181,0.000196181,0.000196181
63,393.259,0.25435,0.29624,0.81363,0.99844,1,0.995,0.98402,0.23282,0.26747,0.78371,0.000175971,0.000175971,0.000175971
64,399.735,0.24257,0.2786,0.79338,0.99835,1,0.995,0.98059,0.24476,0.26627,0.78695,0.000155761,0.000155761,0.000155761
65,406.027,0.2401,0.27663,0.80588,0.99752,1,0.995,0.97436,0.2319,0.2643,0.78395,0.000135551,0.000135551,0.000135551
66,412.055,0.23218,0.27618,0.80001,0.99731,1,0.995,0.98139,0.20697,0.25714,0.78102,0.000115341,0.000115341,0.000115341
67,418.041,0.24489,0.28908,0.80002,0.99771,1,0.995,0.98077,0.20311,0.25141,0.78022,9.51306e-05,9.51306e-05,9.51306e-05
68,424.061,0.24073,0.2776,0.80374,0.99799,1,0.995,0.98336,0.20825,0.24873,0.78019,7.49204e-05,7.49204e-05,7.49204e-05
69,430.069,0.22224,0.26952,0.79837,0.99805,1,0.995,0.98334,0.20917,0.247,0.78103,5.47103e-05,5.47103e-05,5.47103e-05
70,436.046,0.2177,0.26227,0.80839,0.99807,1,0.995,0.98216,0.21511,0.24583,0.78229,3.45001e-05,3.45001e-05,3.45001e-05
