epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,1067.22,0.33823,0.36671,0.86168,0.99605,0.99842,0.995,0.97543,0.26337,0.28327,0.79697,0.000559964,0.000559964,0.000559964
45,1092.32,0.33492,0.35989,0.84343,0.99658,0.99824,0.995,0.96473,0.30227,0.29367,0.80134,0.000539754,0.000539754,0.000539754
46,1116.83,0.33993,0.35193,0.84286,0.99587,1,0.995,0.97442,0.23433,0.27662,0.79067,0.000519544,0.000519544,0.000519544
47,1141.57,0.34073,0.34764,0.83919,0.99663,1,0.995,0.97717,0.26319,0.2904,0.79448,0.000499333,0.000499333,0.000499333
48,1167.23,0.35258,0.34799,0.84815,0.99727,1,0.995,0.96745,0.28391,0.28662,0.79822,0.000479123,0.000479123,0.000479123
49,1192.34,0.35901,0.35707,0.86068,0.99713,1,0.995,0.978,0.2202,0.26747,0.78721,0.000458913,0.000458913,0.000458913
50,1216.77,0.3322,0.34461,0.84916,0.99726,1,0.995,0.97225,0.27226,0.28372,0.79379,0.000438703,0.000438703,0.000438703
51,1242.55,0.30685,0.3329,0.82333,0.99823,1,0.995,0.96345,0.30957,0.28781,0.80097,0.000418493,0.000418493,0.000418493
52,1251.24,0.35412,0.34731,0.84785,0.99788,1,0.995,0.9757,0.21998,0.26034,0.7871,0.000398283,0.000398283,0.000398283
53,1274.81,0.33633,0.33312,0.83718,0.99803,1,0.995,0.97366,0.21721,0.25864,0.7859,0.000378073,0.000378073,0.000378073
54,1301.15,0.33292,0.34048,0.84305,0.99786,1,0.995,0.95791,0.29964,0.27829,0.79906,0.000357862,0.000357862,0.000357862
55,1326.16,0.33068,0.32766,0.85396,0.99715,1,0.995,0.96457,0.29223,0.2744,0.79611,0.000337652,0.000337652,0.000337652
56,1351.26,0.34332,0.33467,0.83796,0.99694,1,0.995,0.97838,0.19492,0.24444,0.78181,0.000317442,0.000317442,0.000317442
57,1376.65,0.32926,0.33179,0.83378,0.99739,1,0.995,0.97575,0.21408,0.25254,0.78564,0.000297232,0.000297232,0.000297232
58,1403.82,0.31811,0.32842,0.8453,0.99785,1,0.995,0.97709,0.23831,0.258,0.78885,0.000277022,0.000277022,0.000277022
59,1428.36,0.31493,0.3284,0.8392,0.99762,1,0.995,0.97447,0.2421,0.26041,0.79061,0.000256812,0.000256812,0.000256812
60,1453,0.29395,0.32016,0.84908,0.99696,1,0.995,0.97542,0.21503,0.25674,0.78585,0.000236602,0.000236602,0.000236602
61,1477.11,0.24534,0.29756,0.80483,0.99676,1,0.995,0.9755,0.24777,0.27148,0.78809,0.000216391,0.000216391,0.000216391
62,1501.03,0.2446,0.2896,0.80118,0.99765,1,0.995,0.97963,0.23532,0.26266,0.78687,0.000196181,0.000196181,0.000196181
63,1525.11,0.24881,0.28534,0.8127,0.99814,1,0.995,0.97642,0.24657,0.25801,0.78688,0.000175971,0.000175971,0.000175971
64,1549.14,0.23719,0.26747,0.79061,0.99807,1,0.995,0.97714,0.25337,0.25561,0.78982,0.000155761,0.000155761,0.000155761
65,1573.48,0.23742,0.26731,0.80464,0.99756,1,0.995,0.97688,0.22869,0.24096,0.78563,0.000135551,0.000135551,0.000135551
66,1597.29,0.22994,0.2656,0.79866,0.99687,1,0.995,0.9783,0.20994,0.23312,0.78212,0.000115341,0.000115341,0.000115341
67,1621.47,0.24202,0.27581,0.80052,0.99644,1,0.995,0.97752,0.21523,0.23429,0.78167,9.51306e-05,9.51306e-05,9.51306e-05
68,1644.61,0.24209,0.26306,0.80332,0.99618,1,0.995,0.97871,0.21566,0.23161,0.78223,7.49204e-05,7.49204e-05,7.49204e-05
69,1668.72,0.23166,0.26492,0.79832,0.99589,1,0.995,0.97959,0.21685,0.23208,0.78364,5.47103e-05,5.47103e-05,5.47103e-05
70,1692.98,0.2215,0.25361,0.80951,0.99568,1,0.995,0.97559,0.22816,0.23427,0.7857,3.45001e-05,3.45001e-05,3.45001e-05
